,Leave Date,Depart Time (Leg 1),Airline(s),Travel Time,Origin,Destination,Price ($)
4,2023-04-17,9:15 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 10 min,PQC,SGN,HB 3397
5,2023-04-17,7:35 AM,Bamboo Airways,1 hr 5 min,PQC,SGN,HB 3424
6,2023-04-17,8:40 AM,Vietnam Airlines,1 hr 10 min,PQC,SGN,HB 3669
7,2023-04-17,1:20 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 20 min,PQC,SGN,HB 3860
8,2023-04-17,4:55 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 15 min,PQC,SGN,HB 4020
9,2023-04-17,12:45 PM,Vietnam Airlines,1 hr 20 min,PQC,SGN,HB 4292
10,2023-04-17,6:55 PM,Vietnam Airlines,1 hr 25 min,PQC,SGN,HB 4292
11,2023-04-17,9:00 AM,VietJet Air,1 hr 10 min,PQC,SGN,HB 4401
12,2023-04-17,12:10 PM,VietJet Air,1 hr,PQC,SGN,HB 4401
13,2023-04-17,5:50 PM,VietJet Air,1 hr 10 min,PQC,SGN,HB 4401
14,2023-04-17,4:20 PM,Vietnam Airlines,1 hr 20 min,PQC,SGN,HB 4548
0,2023-04-17,2:50 PM,VietJet Air,1 hr 20 min,HAN,DAD,HB 2634
1,2023-04-17,6:55 PM,Vietnam Airlines,1 hr 20 min,HAN,DAD,HB 2870
2,2023-04-17,2:55 PM,Bamboo Airways,1 hr 25 min,HAN,DAD,HB 3136
3,2023-04-17,9:05 PM,VietJet Air,1 hr 20 min,HAN,DAD,HB 2332
4,2023-04-17,6:00 PM,VietJet Air,1 hr 20 min,HAN,DAD,HB 2634
5,2023-04-17,1:05 PM,VietJet Air,1 hr 15 min,HAN,DAD,HB 2762
6,2023-04-17,7:20 PM,Vietnam Airlines,1 hr 35 min,HAN,DAD,HB 2870
7,2023-04-17,9:15 PM,Vietnam Airlines,1 hr 25 min,HAN,DAD,HB 2870
8,2023-04-17,11:35 AM,VietJet Air,1 hr 20 min,HAN,DAD,HB 2890
9,2023-04-17,8:05 PM,Bamboo Airways,1 hr 30 min,HAN,DAD,HB 2912
10,2023-04-17,6:25 AM,VietJet Air,1 hr 20 min,HAN,DAD,HB 3018
11,2023-04-17,10:35 AM,VietJet Air,1 hr 25 min,HAN,DAD,HB 3018
12,2023-04-17,6:40 PM,Vietnam Airlines,1 hr 30 min,HAN,DAD,HB 3030
13,2023-04-17,5:20 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 20 min,HAN,DAD,HB 3269
14,2023-04-17,5:50 AM,Vietnam Airlines,1 hr 30 min,HAN,DAD,HB 3461
15,2023-04-17,8:05 AM,Vietnam Airlines,1 hr 30 min,HAN,DAD,HB 3461
16,2023-04-17,8:40 AM,Vietnam Airlines,1 hr 20 min,HAN,DAD,HB 3461
17,2023-04-17,6:55 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 15 min,HAN,DAD,HB 3477
18,2023-04-17,10:50 AM,Vietnam Airlines,1 hr 20 min,HAN,DAD,HB 3653
19,2023-04-17,4:45 PM,Vietnam Airlines,1 hr 30 min,HAN,DAD,HB 3653
20,2023-04-17,8:15 AM,Bamboo Airways,1 hr 30 min,HAN,DAD,HB 3695
21,2023-04-17,12:15 PM,Bamboo Airways,1 hr 30 min,HAN,DAD,HB 3695
22,2023-04-17,12:30 PM,Vietnam Airlines,1 hr 30 min,HAN,DAD,HB 3877
23,2023-04-17,11:25 AM,Vietnam Airlines,1 hr 30 min,HAN,DAD,HB 4149
24,2023-04-17,3:10 PM,Vietnam Airlines,1 hr 25 min,HAN,DAD,HB 4436
25,2023-04-17,5:30 AM,Bamboo Airways,1 hr 25 min,HAN,DAD,HB 4894
0,2023-04-17,11:05 PM,VietJet Air,1 hr 20 min,DAD,HAN,HB 3717
1,2023-04-17,7:10 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 30 min,DAD,HAN,HB 4180
2,2023-04-17,1:35 PM,Vietnam Airlines,1 hr 35 min,DAD,HAN,HB 4772
3,2023-04-17,8:50 PM,VietJet Air,1 hr 20 min,DAD,HAN,HB 3965
4,2023-04-17,8:30 AM,VietJet Air,1 hr 20 min,DAD,HAN,HB 4359
5,2023-04-17,8:50 PM,Vietnam Airlines,1 hr 35 min,DAD,HAN,HB 4388
6,2023-04-17,10:00 PM,Vietnam Airlines,1 hr 40 min,DAD,HAN,HB 4388
7,2023-04-17,10:55 AM,VietJet Air,1 hr 20 min,DAD,HAN,HB 4487
8,2023-04-17,12:35 PM,VietJet Air,1 hr 20 min,DAD,HAN,HB 4487
9,2023-04-17,1:35 PM,VietJet Air,1 hr 20 min,DAD,HAN,HB 4487
10,2023-04-17,7:05 PM,Vietnam Airlines,1 hr 40 min,DAD,HAN,HB 4580
11,2023-04-17,5:45 AM,Vietnam Airlines,1 hr 45 min,DAD,HAN,HB 4772
12,2023-04-17,10:25 AM,Bamboo Airways,1 hr 20 min,DAD,HAN,HB 4846
13,2023-04-17,2:40 PM,Vietnam Airlines,1 hr 35 min,DAD,HAN,HB 4996
14,2023-04-17,3:00 PM,VietJet Air,1 hr 20 min,DAD,HAN,HB 4999
15,2023-04-17,7:50 PM,Bamboo Airways,1 hr 20 min,DAD,HAN,HB 5042
16,2023-04-17,12:25 PM,Bamboo Airways,1 hr 20 min,DAD,HAN,HB 5182
17,2023-04-17,5:50 PM,Bamboo Airways,1 hr 20 min,DAD,HAN,HB 5182
18,2023-04-17,10:45 AM,Vietnam Airlines,1 hr 35 min,DAD,HAN,HB 5267
19,2023-04-17,3:10 PM,Vietnam Airlines,1 hr 35 min,DAD,HAN,HB 5267
20,2023-04-17,7:45 AM,Bamboo Airways,1 hr 20 min,DAD,HAN,HB 5294
21,2023-04-17,8:50 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 50 min,DAD,HAN,HB 5363
22,2023-04-17,8:15 AM,Vietnam Airlines,1 hr 35 min,DAD,HAN,HB 5555
23,2023-04-17,12:50 PM,Vietnam Airlines,1 hr 30 min,DAD,HAN,HB 5555
24,2023-04-17,5:15 PM,Vietnam Airlines,1 hr 30 min,DAD,HAN,HB 5891
25,2023-04-17,10:15 AM,Vietnam Airlines,1 hr 40 min,DAD,HAN,HB 6067
0,2023-04-17,2:45 PM,VietJet Air,2 hr 15 min,HAN,PQC,HB 2521
1,2023-04-17,10:25 AM,VietJet Air,2 hr,HAN,PQC,HB 2746
2,2023-04-17,12:15 PM,VietJet Air,2 hr 5 min,HAN,PQC,HB 2746
3,2023-04-17,5:30 PM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 2992
4,2023-04-17,6:15 PM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 2992
5,2023-04-17,3:20 PM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 3120
6,2023-04-17,6:30 AM,VietJet Air,2 hr 5 min,HAN,PQC,HB 3146
7,2023-04-17,8:30 AM,VietJet Air,2 hr,HAN,PQC,HB 3146
8,2023-04-17,12:25 PM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 3631
9,2023-04-17,1:15 PM,Vietnam Airlines,2 hr,HAN,PQC,HB 4916
10,2023-04-17,7:50 AM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 5358
0,2023-04-17,9:10 PM,Bamboo Airways,2 hr 5 min,PQC,HAN,HB 3875
1,2023-04-17,7:55 AM,VietJet Air,2 hr 5 min,PQC,HAN,HB 4025
2,2023-04-17,9:10 AM,VietJet Air,2 hr 5 min,PQC,HAN,HB 4025
3,2023-04-17,1:00 PM,VietJet Air,2 hr,PQC,HAN,HB 4279
4,2023-04-17,6:20 PM,VietJet Air,2 hr 5 min,PQC,HAN,HB 4279
5,2023-04-17,8:30 PM,Bamboo Airways,2 hr 5 min,PQC,HAN,HB 4622
6,2023-04-17,6:15 PM,Bamboo Airways,2 hr 5 min,PQC,HAN,HB 4750
7,2023-04-17,11:05 AM,VietJet Air,2 hr 5 min,PQC,HAN,HB 4807
8,2023-04-17,10:45 AM,Bamboo Airways,2 hr 10 min,PQC,HAN,HB 5230
9,2023-04-17,3:20 PM,Bamboo Airways,2 hr 10 min,PQC,HAN,HB 6189
10,2023-04-17,12:25 PM,Vietnam Airlines,2 hr 20 min,PQC,HAN,HB 7295
0,2023-04-17,11:40 AM,VietJet Air,1 hr 15 min,HAN,HUI,HB 2762
1,2023-04-17,7:10 AM,Bamboo Airways,1 hr 15 min,HAN,HUI,HB 3935
2,2023-04-17,4:35 PM,Vietnam Airlines,1 hr 20 min,HAN,HUI,HB 4068
3,2023-04-17,5:55 AM,VietJet Air,1 hr 15 min,HAN,HUI,HB 4674
4,2023-04-17,10:30 AM,Vietnam Airlines,1 hr 20 min,HAN,HUI,HB 4884
5,2023-04-17,6:35 PM,Bamboo Airways,1 hr 15 min,HAN,HUI,HB 5358
0,2023-04-17,1:30 PM,VietJet Air,1 hr 15 min,HUI,HAN,HB 4743
1,2023-04-17,7:50 AM,VietJet Air,1 hr 15 min,HUI,HAN,HB 5360
2,2023-04-17,9:15 AM,Bamboo Airways,1 hr 15 min,HUI,HAN,HB 6205
3,2023-04-17,8:30 PM,Bamboo Airways,1 hr 20 min,HUI,HAN,HB 6205
4,2023-04-17,12:35 PM,Vietnam Airlines,1 hr 25 min,HUI,HAN,HB 10160
0,2023-04-17,3:20 PM,VietJet Air,1 hr 55 min,HAN,CXR,HB 2679
1,2023-04-17,1:50 PM,VietJet Air,1 hr 50 min,HAN,CXR,HB 2711
2,2023-04-17,1:50 PM,VietJet Air,1 hr 50 min,HAN,CXR,HB 2711
3,2023-04-17,7:30 PM,Bamboo Airways,1 hr 55 min,HAN,CXR,HB 3439
4,2023-04-17,7:05 AM,Vietnam Airlines,2 hr,HAN,CXR,HB 4371
5,2023-04-17,12:10 PM,VietJet Air,1 hr 50 min,HAN,CXR,HB 3883
6,2023-04-17,6:35 AM,Bamboo Airways,1 hr 50 min,HAN,CXR,HB 4319
7,2023-04-17,4:40 PM,Vietnam Airlines,2 hr 5 min,HAN,CXR,HB 4371
8,2023-04-17,8:30 AM,Bamboo Airways,1 hr 55 min,HAN,CXR,HB 4798
9,2023-04-17,12:50 PM,Bamboo Airways,1 hr 55 min,HAN,CXR,HB 5326
10,2023-04-17,9:45 AM,Bamboo Airways,1 hr 55 min,HAN,CXR,HB 5646
11,2023-04-17,1:25 PM,Vietnam Airlines,1 hr 40 min,HAN,CXR,HB 5842
0,2023-04-17,7:00 PM,VietJet Air,1 hr 50 min,CXR,HAN,HB 3827
1,2023-04-17,9:00 AM,VietJet Air,1 hr 50 min,CXR,HAN,HB 3945
2,2023-04-17,10:10 PM,Bamboo Airways,1 hr 55 min,CXR,HAN,HB 4143
3,2023-04-17,9:25 AM,Bamboo Airways,1 hr 55 min,CXR,HAN,HB 5518
4,2023-04-17,9:45 AM,Vietnam Airlines,2 hr,CXR,HAN,HB 6834
5,2023-04-17,12:40 PM,Bamboo Airways,1 hr 55 min,CXR,HAN,HB 5838
6,2023-04-17,6:40 PM,Bamboo Airways,1 hr 55 min,CXR,HAN,HB 5838
7,2023-04-17,3:40 PM,Bamboo Airways,1 hr 55 min,CXR,HAN,HB 6797
8,2023-04-17,2:35 PM,VietJet Air,1 hr 50 min,CXR,HAN,HB 7157
9,2023-04-17,4:15 PM,VietJet Air,1 hr 50 min,CXR,HAN,HB 7157
0,2023-04-17,5:15 PM,VietJet Air,1 hr 55 min,HAN,DLI,HB 3003
1,2023-04-17,11:15 AM,VietJet Air,1 hr 45 min,HAN,DLI,HB 3483
2,2023-04-17,3:55 PM,Vietnam Airlines,1 hr 55 min,HAN,DLI,HB 3589
3,2023-04-17,1:35 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 55 min,HAN,DLI,HB 3669
4,2023-04-17,11:05 AM,Vietnam Airlines,2 hr 5 min,HAN,DLI,HB 3972
5,2023-04-17,2:30 PM,Bamboo Airways,1 hr 55 min,HAN,DLI,HB 4463
0,2023-04-17,7:45 PM,VietJet Air,1 hr 50 min,DLI,HAN,HB 3996
1,2023-04-17,1:35 PM,VietJet Air,1 hr 50 min,DLI,HAN,HB 4119
2,2023-04-17,4:15 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 40 min,DLI,HAN,HB 4756
3,2023-04-17,10:15 AM,Bamboo Airways,1 hr 50 min,DLI,HAN,HB 5518
4,2023-04-17,1:50 PM,Vietnam Airlines,2 hr 15 min,DLI,HAN,HB 5699
5,2023-04-17,6:30 PM,Vietnam Airlines,2 hr 5 min,DLI,HAN,HB 5699
6,2023-04-17,5:10 PM,Bamboo Airways,1 hr 50 min,DLI,HAN,HB 5773
0,2023-04-17,6:05 PM,Bamboo Airways,1 hr 40 min,UIH,HAN,HB 4436
1,2023-04-17,3:35 PM,Vietnam Airlines,1 hr 40 min,UIH,HAN,HB 5051
2,2023-04-17,2:55 PM,VietJet Air,1 hr 45 min,UIH,HAN,HB 5200
3,2023-04-17,3:30 PM,Bamboo Airways,1 hr 40 min,UIH,HAN,HB 4904
4,2023-04-17,11:20 AM,Bamboo Airways,1 hr 40 min,UIH,HAN,HB 5352
5,2023-04-17,8:20 AM,VietJet Air,1 hr 40 min,UIH,HAN,HB 5408
0,2023-04-17,7:35 PM,VietJet Air,2 hr 10 min,HAN,VCA,HB 2840
1,2023-04-17,5:55 PM,Bamboo Airways,2 hr 20 min,HAN,VCA,HB 3720
2,2023-04-17,6:10 AM,VietJet Air,2 hr 10 min,HAN,VCA,HB 3800
3,2023-04-17,8:30 AM,VietJet Air,2 hr 5 min,HAN,VCA,HB 3800
4,2023-04-17,7:10 AM,Vietnam Airlines,2 hr 20 min,HAN,VCA,HB 6144
5,2023-04-17,4:25 PM,Vietnam Airlines,2 hr 15 min,HAN,VCA,HB 7327
0,2023-04-17,8:55 PM,Bamboo Airways,2 hr 5 min,VCA,HAN,HB 3125
1,2023-04-17,4:40 PM,VietJet Air,2 hr 10 min,VCA,HAN,HB 3306
2,2023-04-17,1:45 PM,Vietnam Airlines,2 hr 20 min,VCA,HAN,HB 5173
3,2023-04-17,1:10 PM,VietJet Air,2 hr 10 min,VCA,HAN,HB 3800
4,2023-04-17,5:50 AM,VietJet Air,2 hr 5 min,VCA,HAN,HB 4087
5,2023-04-17,7:20 PM,Vietnam Airlines,2 hr 20 min,VCA,HAN,HB 4758
6,2023-04-17,10:10 AM,Vietnam Airlines,2 hr 15 min,VCA,HAN,HB 5557
0,2023-04-17,2:45 PM,VietJet Air,2 hr 15 min,HAN,PQC,HB 2520
1,2023-04-17,10:25 AM,VietJet Air,2 hr,HAN,PQC,HB 2745
2,2023-04-17,12:15 PM,VietJet Air,2 hr 5 min,HAN,PQC,HB 2745
3,2023-04-17,5:30 PM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 2992
4,2023-04-17,6:15 PM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 2992
5,2023-04-17,3:20 PM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 3120
6,2023-04-17,8:30 AM,VietJet Air,2 hr,HAN,PQC,HB 3145
7,2023-04-17,6:30 AM,VietJet Air,2 hr 5 min,HAN,PQC,HB 3399
8,2023-04-17,12:25 PM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 3631
9,2023-04-17,1:15 PM,Vietnam Airlines,2 hr,HAN,PQC,HB 4916
10,2023-04-17,7:50 AM,Bamboo Airways,2 hr 10 min,HAN,PQC,HB 5358
0,2023-04-17,9:10 PM,Bamboo Airways,2 hr 5 min,PQC,HAN,HB 3875
1,2023-04-17,7:55 AM,VietJet Air,2 hr 5 min,PQC,HAN,HB 4024
2,2023-04-17,9:10 AM,VietJet Air,2 hr 5 min,PQC,HAN,HB 4024
3,2023-04-17,1:00 PM,VietJet Air,2 hr,PQC,HAN,HB 4279
4,2023-04-17,6:20 PM,VietJet Air,2 hr 5 min,PQC,HAN,HB 4519
5,2023-04-17,8:30 PM,Bamboo Airways,2 hr 5 min,PQC,HAN,HB 4622
6,2023-04-17,6:15 PM,Bamboo Airways,2 hr 5 min,PQC,HAN,HB 4750
7,2023-04-17,11:05 AM,VietJet Air,2 hr 5 min,PQC,HAN,HB 4806
8,2023-04-17,10:45 AM,Bamboo Airways,2 hr 10 min,PQC,HAN,HB 5230
9,2023-04-17,3:20 PM,Bamboo Airways,2 hr 10 min,PQC,HAN,HB 6189
10,2023-04-17,12:25 PM,Vietnam Airlines,2 hr 20 min,PQC,HAN,HB 7295
0,2023-04-17,7:30 AM,VietJet Air,1 hr 45 min,DAD,PQC,HB 3161
1,2023-04-17,8:40 AM,Bamboo Airways,1 hr 40 min,DAD,PQC,HB 6320
2,2023-04-17,3:00 PM,Bamboo Airways,1 hr 40 min,DAD,PQC,HB 7120
0,2023-04-17,9:55 AM,VietJet Air,1 hr 45 min,PQC,DAD,HB 3330
1,2023-04-17,5:25 PM,Bamboo Airways,1 hr 40 min,PQC,DAD,HB 3549
2,2023-04-17,2:05 PM,Bamboo Airways,1 hr 40 min,PQC,DAD,HB 4684
0,2023-04-17,4:50 PM,VietJet Air,1 hr 20 min,DAD,HPH,HB 3576
1,2023-04-17,3:50 PM,Vietnam Airlines,1 hr 25 min,DAD,HPH,HB 5267
0,2023-04-17,6:45 PM,VietJet Air,1 hr 15 min,HPH,DAD,HB 2680
1,2023-04-17,5:55 PM,Vietnam Airlines,1 hr 20 min,HPH,DAD,HB 4244
0,2023-04-17,7:05 AM,Vietnam Airlines,1 hr 20 min,DAD,CXR,HB 5523
0,2023-04-17,9:05 AM,Vietnam Airlines,1 hr 15 min,CXR,DAD,HB 8049
0,2023-04-17,9:10 AM,Vietnam Airlines,1 hr 20 min,DAD,DLI,HB 3461
1,2023-04-17,8:05 AM,Bamboo Airways,1 hr 10 min,DAD,DLI,HB 3711
0,2023-04-17,9:55 AM,Bamboo Airways,1 hr 5 min,DLI,DAD,HB 4734
1,2023-04-17,3:05 PM,Vietnam Airlines,1 hr 15 min,DLI,DAD,HB 5987
0,2023-04-17,8:55 AM,VietJet Air,1 hr 30 min,VCA,DAD,HB 2602
1,2023-04-17,1:20 PM,Vietnam Airlines,1 hr 30 min,VCA,DAD,HB 5393
0,2023-04-17,7:30 AM,VietJet Air,1 hr 45 min,DAD,PQC,HB 3259
1,2023-04-17,8:40 AM,Bamboo Airways,1 hr 40 min,DAD,PQC,HB 6320
2,2023-04-17,3:00 PM,Bamboo Airways,1 hr 40 min,DAD,PQC,HB 7120
0,2023-04-17,9:55 AM,VietJet Air,1 hr 45 min,PQC,DAD,HB 3330
1,2023-04-17,5:25 PM,Bamboo Airways,1 hr 40 min,PQC,DAD,HB 3549
2,2023-04-17,2:05 PM,Bamboo Airways,1 hr 40 min,PQC,DAD,HB 4684
0,2023-04-17,1:10 PM,VietJet Air,2 hr 5 min,PQC,HPH,HB 5812
0,2023-04-17,11:10 AM,Bamboo Airways,50 min,PQC,VCA,HB 4176
0,2023-04-17,10:55 AM,VietJet Air,1 hr 45 min,HPH,CXR,HB 2803
0,2023-04-17,3:35 PM,VietJet Air,1 hr 45 min,HPH,DLI,HB 2572
0,2023-04-17,1:10 PM,VietJet Air,2 hr 5 min,PQC,HPH,HB 5812
0,2023-04-17,1:15 PM,VietJet Air,1 hr 35 min,VII,CXR,HB 2819
0,2023-04-17,7:00 AM,VietJet Air,1 hr 35 min,VII,DLI,HB 2300
0,2023-04-17,9:10 AM,VietJet Air,1 hr 35 min,DLI,VII,HB 3344
0,2023-04-17,2:00 PM,VietJet Air,1 hr 50 min,VII,VCA,HB 2891
0,2023-04-17,11:10 AM,Vietnam Airlines,1 hr 20 min,DLI,HUI,HB 3812
0,2023-04-17,11:10 AM,Bamboo Airways,50 min,PQC,VCA,HB 4176
0,2023-04-18,10:45 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 2592
1,2023-04-18,10:50 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 2592
2,2023-04-18,10:20 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 2827
3,2023-04-18,6:45 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 2827
4,2023-04-18,7:40 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 2827
5,2023-04-18,8:10 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 2827
6,2023-04-18,8:45 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
7,2023-04-18,9:45 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
8,2023-04-18,10:10 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
9,2023-04-18,12:30 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
10,2023-04-18,2:40 PM,VietJet Air,2 hr 15 min,SGN,HAN,HB 3139
11,2023-04-18,3:30 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
12,2023-04-18,4:30 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
13,2023-04-18,4:45 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
14,2023-04-18,6:00 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
15,2023-04-18,6:30 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3139
16,2023-04-18,7:00 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3236
17,2023-04-18,7:55 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3236
18,2023-04-18,6:00 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3736
19,2023-04-18,8:40 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 4188
20,2023-04-18,12:50 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 4486
21,2023-04-18,2:20 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 4486
22,2023-04-18,5:10 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 4486
23,2023-04-18,6:35 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 4486
24,2023-04-18,5:55 AM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 4610
25,2023-04-18,7:20 AM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 4610
26,2023-04-18,10:40 AM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 4831
27,2023-04-18,11:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 4987
28,2023-04-18,10:10 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5050
29,2023-04-18,6:40 AM,Vietnam AirlinesOperated by Pacific Airlines,2 hr,SGN,HAN,HB 5051
30,2023-04-18,8:30 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr,SGN,HAN,HB 5051
31,2023-04-18,8:50 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5293
32,2023-04-18,9:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5293
33,2023-04-18,10:00 PM,Vietnam Airlines,2 hr 10 min,SGN,HAN,HB 5293
34,2023-04-18,7:25 AM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 15 min,SGN,HAN,HB 5422
35,2023-04-18,7:55 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5599
36,2023-04-18,8:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5599
37,2023-04-18,5:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5905
38,2023-04-18,6:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5905
39,2023-04-18,10:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5905
40,2023-04-18,11:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5905
41,2023-04-18,12:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5905
42,2023-04-18,3:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5905
43,2023-04-18,3:35 PM,Vietnam Airlines,2 hr 10 min,SGN,HAN,HB 5905
44,2023-04-18,5:35 PM,Vietnam Airlines,2 hr 10 min,SGN,HAN,HB 5905
45,2023-04-18,7:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5905
46,2023-04-18,7:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6179
47,2023-04-18,9:00 AM,Vietnam Airlines,2 hr 20 min,SGN,HAN,HB 6179
48,2023-04-18,1:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6179
49,2023-04-18,2:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6179
50,2023-04-18,4:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6179
51,2023-04-18,5:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6179
52,2023-04-18,6:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6179
53,2023-04-18,1:20 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 6279
0,2023-04-18,10:50 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 2592
1,2023-04-18,11:00 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 2592
2,2023-04-18,5:55 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 2827
3,2023-04-18,6:20 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 2827
4,2023-04-18,7:40 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 2827
5,2023-04-18,9:35 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 2827
6,2023-04-18,3:05 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3139
7,2023-04-18,3:50 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3139
8,2023-04-18,9:00 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3139
9,2023-04-18,5:10 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3564
10,2023-04-18,6:00 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3564
11,2023-04-18,7:00 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3564
12,2023-04-18,1:20 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3888
13,2023-04-18,8:00 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3888
14,2023-04-18,12:30 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4015
15,2023-04-18,8:50 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4139
16,2023-04-18,9:20 PM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 4188
17,2023-04-18,11:30 PM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 4188
18,2023-04-18,8:20 PM,Bamboo Airways,2 hr 15 min,HAN,SGN,HB 4345
19,2023-04-18,6:45 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 15 min,HAN,SGN,HB 4439
20,2023-04-18,7:35 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 15 min,HAN,SGN,HB 4439
21,2023-04-18,7:10 PM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 4643
22,2023-04-18,5:35 AM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 4772
23,2023-04-18,6:30 AM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 4772
24,2023-04-18,7:20 AM,Bamboo Airways,2 hr 20 min,HAN,SGN,HB 4772
25,2023-04-18,9:40 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4843
26,2023-04-18,12:45 PM,Bamboo Airways,2 hr 15 min,HAN,SGN,HB 4988
27,2023-04-18,2:35 PM,Bamboo Airways,2 hr 20 min,HAN,SGN,HB 4988
28,2023-04-18,4:30 PM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 4988
29,2023-04-18,5:45 PM,Bamboo Airways,2 hr 15 min,HAN,SGN,HB 4988
